,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MNE,MNG,MOZ,MRT,MUS,MWI,MYR,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
AZE,1822.217,6643.251,2520.89,3989.107,1819.476,13853.84,457.5143,10518.72,13244.84,2783.875,110.686,5299.696,3666.25,6031.837,5903.833,4198.656,2220.844,1578.264,10930.66,2609.458,2246.74,12330.6,13560.18,12214.38,10661.57,7562.175,3908.661,7660.868,5082.482,9390.014,3451.508,14789.04,5520.214,6626.284,5592.087,6092.719,6092.719,12521.46,5831.371,7550.076,12700.44,11413.95,1563.325,2948.413,3485.098,3269.271,10627.85,3200.641,10990.73,4049.274,13178.53,2040.063,2983.161,4470.745,2748.733,3653.07,2789.309,14551.47,3817.547,11043.8,6040.155,3980.449,450.9971,6312.819,7270.398,7069.655,7097.385,5789.451,2262.985,10906.77,12671.8,11029.5,12529.59,2800.249,11164.88,2576.117,7771.583,2811.586,4381.887,540.446,920.6127,5192.978,1637.058,3113.878,11517.74,1561.698,7537.544,2258.179,4821.366,2067.733,6243.39,12656.34,10573.43,6461.836,1239.9,5599.605,1464.592,7093.001,3369.194,10696.98,3451.508,4769.113,8093.409,2416.226,3537.504,2615.883,4992.822,3817.547,1840.697,6597.249,4671.25,12647.82,12042.5,2376.292,6398.833,3113.292,2443.977,4522.471,7597.071,6692.925,6783.436,6271.172,5599.605,6635.911,7784.538,5511.833,5955.451,12653.6,3633.827,3456.329,3529.277,12312.89,15564.51,2036.348,2188.738,12480.55,13989.34,7375.604,9032.327,11310.84,2559.243,6289.104,4971.342,13239.24,1689.445,1997.311,1930.747,5120.831,1773.205,3232.432,7056.658,6950.117,12395.39,7140.804,12683.94,3084.102,4290.901,2443.977,3232.432,6242.133,10857.64,2724.262,2913.774,3055.698,7673.23,5040.874,1426.07,4634.327,6140.07,5724.86,1637.07,780.9175,7771.583,15283.39,11001.1,3443.674,1763.672,13909.34,5366.102,4787.278,1873.832,13680.77,9371.842,1628.19,10779.8,11424.41,5669.295,13675.63,13693.54,2832.204,8876.221,6604.388,6765.059
BDI,5930.057,1878.576,5067.598,5822.925,4119.438,9604.157,5088.729,10249.4,12673.1,5877.728,5299.696,62.7511,6484.477,3170.266,3846.391,7260.912,5159.202,4012.348,11852.94,5368.581,6370.413,13113.72,10706.86,8433.928,9986.382,9567.697,7325.405,2407.703,1469.692,11774.13,5997.093,10732.02,10011.62,3829.791,2136.524,1566.957,1566.957,11640.86,1793.933,6165.723,12643.79,12386.04,4307.533,6119.657,6459.994,2262.605,10190.78,6746.239,11095.69,5239.888,11994.75,3724.939,2332.992,5920.473,6999.291,1739.121,7077.543,15885.46,6371.986,14361.84,2252.701,6714.679,5257.359,3433.352,5195.579,5410.742,5256.057,2415.56,4639.974,10209.32,13321.69,9783.417,12972.68,5629.065,11364.79,5749.698,8587.833,6231.257,7127.138,4917.654,4383.365,8606.376,3987.403,5315.705,11838.08,3992.531,12076.49,7042.202,867.4281,6863.793,8527.714,16006.26,10344.0,10923.19,4149.601,8376.234,4194.6,4583.263,4365.932,10139.98,5997.093,5731.052,2894.7,6471.478,6302.379,6729.736,5629.51,6371.986,5605.97,2625.146,4981.228,14163.71,15789.89,5111.275,4492.959,4633.479,5435.824,9373.591,2539.452,5511.843,3583.502,1279.164,8376.234,8084.18,2510.536,3547.353,3073.257,12882.02,6613.338,7227.993,6918.724,15297.27,13713.35,4372.504,6172.934,12142.62,11712.3,10288.88,11737.42,12989.94,6239.622,10811.85,6125.076,9553.765,3987.24,5327.813,6624.152,180.006,3644.848,2135.014,5531.714,8307.686,14376.16,4908.764,13184.0,5528.352,1882.247,5435.824,2135.014,2545.129,9453.017,5856.191,5692.803,7048.265,2563.51,2906.62,4168.735,2345.846,3284.228,8081.679,6189.781,5488.467,8587.833,16211.5,10177.04,4892.845,4941.824,16439.91,1172.489,549.2128,5987.114,9390.496,11382.61,6402.651,10161.95,10768.7,8760.929,14956.77,15467.85,2657.69,3583.374,1351.626,1621.191
BEL,5416.121,6696.229,1589.107,952.5,5159.97,11326.76,3299.886,6881.374,16759.6,914.4633,3666.25,6484.477,68.4447,4948.318,4319.717,7724.392,1699.686,4761.638,7313.008,1311.355,1601.903,8756.743,10261.03,9665.722,7070.991,11008.65,7369.615,8675.436,5338.624,6031.534,487.4555,11904.94,7970.82,5125.518,5272.011,6216.578,6216.578,8874.132,7909.632,4712.202,9046.46,7823.939,2904.975,718.4293,196.8761,5604.231,7004.96,767.1575,7324.625,1561.883,9535.309,3212.434,5011.314,1316.64,1601.098,5620.617,1651.582,16356.59,262.3845,13134.81,5635.426,323.7796,3228.041,5058.144,4952.734,4570.431,4702.21,5256.86,2089.225,7305.682,9095.274,7525.764,8916.339,1024.412,7499.688,1129.979,11416.28,6419.599,775.6281,4088.119,3775.806,2133.168,3245.262,1174.904,7861.621,3329.063,9463.263,5345.228,6564.938,5212.615,9747.627,14125.72,6930.414,8722.114,4329.824,9038.533,3144.598,5147.445,2138.252,7086.583,487.4555,8404.442,9206.208,1469.434,187.8091,1456.065,2078.484,262.3845,1831.669,8828.329,8201.374,9259.353,13457.5,1634.022,4392.599,1851.035,1374.921,6798.823,8987.062,4057.333,9453.362,7760.549,9038.533,10261.22,8264.846,4156.513,4940.509,9021.177,173.0333,1087.773,7053.249,14198.66,19011.83,5517.9,5752.112,8814.414,10464.8,10515.8,11992.08,14313.37,1160.644,8524.195,1711.396,10416.98,4900.595,1773.603,2261.25,6359.996,4636.352,4664.815,4479.534,10571.47,14915.82,4983.31,9085.503,980.1509,6649.44,1374.921,4664.815,5639.891,7411.251,971.336,916.7943,1283.716,8983.229,7855.158,3226.327,4410.658,4979.165,9260.542,5103.846,4419.607,11416.28,16729.92,7414.548,1626.512,2179.392,15298.36,7242.26,6219.309,1837.307,11228.75,5891.711,4955.126,7173.786,7793.681,8989.95,16086.2,15758.12,5307.952,9535.728,7738.871,8076.018
BEN,7481.006,2071.837,4249.507,4019.15,5879.008,7854.464,5618.886,7083.734,15588.36,4835.427,6031.837,3170.266,4948.318,126.225,804.3413,9512.955,4524.099,5550.617,8694.696,4450.022,5741.131,9945.657,8183.743,6291.807,6841.161,12423.57,9416.167,4295.408,1797.871,8873.83,4537.609,8874.32,11545.88,733.3586,1037.146,1843.169,1843.169,8589.477,4939.126,2995.859,9521.273,9221.086,4493.079,4989.285,5032.831,4500.04,7032.443,5555.601,7927.038,3387.561,9026.347,3995.041,4090.657,3836.723,6195.773,4014.505,6273.152,18654.19,4726.537,16958.39,1017.611,5025.699,5729.316,320.5662,2039.141,2242.023,2086.011,756.3616,4117.928,7072.499,10161.86,6704.985,9817.141,4572.753,8196.007,4837.516,11660.19,8183.331,5283.898,5948.665,5256.437,6717.261,4399.479,4070.718,8670.193,4483.892,13561.87,8269.349,3907.287,8075.022,11214.3,18679.76,7177.975,12492.37,5403.08,10858.64,4567.346,1469.321,3129.709,6988.802,4537.609,8540.41,4789.684,5747.821,4820.17,5934.0,3223.293,4726.537,5169.476,5678.08,7861.474,10994.8,18070.84,4381.742,1346.579,3504.988,4619.414,10543.08,4850.324,2394.426,6701.087,4134.003,10858.64,10991.7,3594.06,795.3542,105.1806,9739.905,5118.854,5996.984,8978.649,18182.54,15750.72,6285.721,7829.728,9033.047,9040.029,12851.21,14486.19,16118.2,5376.382,12320.87,3784.826,7397.129,5612.708,4812.805,6308.841,3198.58,5130.339,3429.102,2367.096,11253.77,17523.52,1759.119,10029.9,4291.134,4777.344,4619.414,3429.102,832.8973,6387.593,4851.313,4562.909,6038.746,4776.063,6010.037,4607.371,1511.646,131.6918,10704.45,7522.847,6616.907,11660.19,18374.39,7053.144,3476.428,4662.242,19599.56,4342.741,3406.452,5545.644,7670.279,8416.831,7606.976,7016.3,7645.438,11133.58,18038.72,18595.8,4659.114,4793.367,3739.363,4135.58
BFA,7497.595,2876.135,3845.117,3371.456,6035.036,7952.697,5464.988,6474.614,16383.96,4329.612,5903.833,3846.391,4319.717,804.3413,196.9552,9671.657,4146.173,5667.89,8009.678,4002.188,5285.822,9314.739,7987.894,6314.805,6277.718,12766.55,9523.353,5099.678,2400.409,8088.204,3946.044,8901.345,11404.37,822.5521,1731.331,2625.844,2625.844,8104.389,5636.859,2378.053,8964.563,8548.214,4340.528,4453.064,4425.02,4874.626,6443.15,4978.512,7301.427,2766.421,8591.596,3921.325,4388.915,3132.095,5678.614,4440.414,5752.584,19388.26,4082.87,16947.1,1807.283,4361.322,5552.75,770.8592,1566.784,1630.168,1522.471,1496.806,3808.318,6519.53,9551.424,6221.843,9216.294,4080.084,7568.579,4364.332,12159.42,8289.058,4581.37,5904.722,5219.413,5979.06,4317.814,3564.484,8045.05,4414.749,13325.56,8161.984,4515.809,7971.396,11498.55,18403.26,6567.062,12325.82,5455.293,11064.68,4457.962,1201.556,2725.018,6414.001,3946.044,8937.179,5593.645,5269.622,4209.317,5430.057,2471.663,4082.87,4795.856,6414.199,8303.248,10331.14,17726.21,3990.167,687.3596,3085.999,4185.92,10333.97,5650.371,1665.484,7417.873,4887.234,11064.68,11391.15,4390.626,428.1367,863.8292,9159.095,4492.509,5394.237,9090.223,18213.63,16461.71,6461.84,7861.593,8493.59,8757.104,13035.42,14711.73,16609.73,4883.896,12142.82,3029.659,7371.959,5749.114,4444.134,5900.391,3850.262,5264.117,3707.752,1726.903,11671.08,18000.08,1340.966,9430.223,3770.727,5307.266,4185.92,3707.752,1637.233,5921.503,4353.893,4051.999,5482.089,5578.14,6595.355,4511.751,1810.743,762.0836,10972.56,7476.746,6559.867,12159.42,18837.25,6517.256,2974.062,4368.266,19596.79,5010.12,4009.75,5147.142,7784.849,7640.939,7521.824,6450.635,7104.361,11288.78,18798.85,19301.72,4962.684,5573.391,4521.548,4918.341
BGD,2376.978,9121.098,6719.066,8174.574,3643.561,16788.4,4642.789,14576.48,9077.625,6911.951,4198.656,7260.912,7724.392,9512.955,9671.657,142.7289,6418.821,4003.865,14444.66,6800.463,6142.225,15478.96,17654.77,15665.7,14795.13,3364.27,431.1093,8795.499,7962.401,12464.92,7595.708,17888.71,3036.238,10223.82,8709.055,8702.789,8702.789,16506.31,6461.117,11658.14,16236.3,14765.1,5596.493,7032.401,7530.185,5160.373,14715.71,7103.063,14865.98,8242.789,17158.54,5848.475,5452.361,8661.471,6391.63,5705.66,6389.695,10626.78,7916.79,7457.697,9077.932,8011.9,4646.189,9831.552,11195.22,11086.87,11071.33,8990.328,6427.326,15027.35,15766.3,15218.65,15820.5,6969.982,14970.07,6718.291,3767.354,1421.938,8343.561,3963.021,4580.394,8667.603,5489.495,7311.514,15191.35,5381.008,4903.568,2499.756,6416.397,2582.07,2046.331,9219.659,14615.11,3800.079,4242.899,1424.819,5407.258,10857.22,7480.536,14805.2,7595.708,2179.09,8946.303,6293.525,7628.117,6395.167,9187.91,7916.79,5979.854,6640.4,2831.869,15124.74,8766.916,6574.948,10282.27,7272.355,6627.005,3063.084,8320.562,10780.71,6044.852,7442.796,1424.819,2593.442,9447.35,9245.158,9414.313,16032.86,7651.716,7178.676,674.162,8672.745,11410.95,3228.239,2010.818,16236.42,18180.65,3363.789,5042.666,7190.7,6564.271,3740.107,9162.36,16798.64,3923.92,6184.488,5548.405,7112.621,4409.454,6091.685,11103.29,2887.813,8412.413,11004.86,15874.66,7271.025,5410.629,6627.005,6091.685,9361.008,15055.92,6853.285,7078.948,6767.017,8461.557,4927.206,5333.877,8002.984,9641.739,1538.62,2626.396,3419.707,3767.354,11369.68,15138.79,7625.121,5958.347,10278.28,6504.492,6747.756,5891.902,16574.29,12680.43,2771.943,14894.06,15488.41,1622.246,9635.566,9778.696,4904.915,9942.654,8035.376,7928.253
BGR,4043.005,5822.248,324.0465,1781.612,3493.288,11954.84,1785.844,8344.458,15449.53,820.7289,2220.844,5159.202,1699.686,4524.099,4146.173,6418.821,125.3094,3083.963,8963.583,416.3402,1282.432,10423.07,11369.6,10267.08,8458.736,9781.081,6119.642,7508.229,4286.038,7729.773,1337.572,12756.3,7364.447,4952.379,4475.222,5283.01,5283.01,10348.02,6380.906,5413.075,10647.12,9487.716,1205.622,1069.866,1571.797,3954.9,8441.433,1639.385,8878.724,1848.793,10997.27,1572.87,3386.401,2254.799,1866.91,4036.831,1947.447,16433.96,1760.707,12880.37,4906.279,2019.341,1772.654,4737.992,5287.512,5018.228,5081.247,4563.464,520.6937,8707.263,10758.82,8809.559,10561.19,680.4865,9074.949,632.9641,9946.867,5029.554,2475.312,2535.911,2116.158,3709.101,1551.37,893.0574,9465.301,1631.423,9191.48,4293.126,5076.396,4123.419,8464.106,14275.67,8404.768,8244.246,2657.817,7813.486,1444.918,5247.031,1421.287,8502.798,1337.572,6796.622,8023.138,1345.486,1526.197,1590.733,2783.637,1760.707,650.3213,7284.44,6537.101,10957.55,13606.95,168.0973,4494.693,1065.425,329.8515,6241.183,7698.018,4588.817,7823.446,6394.343,7813.486,8832.44,7288.281,3829.604,4477.659,10650.02,1745.082,2101.033,5748.186,14106.62,17735.26,3873.371,4408.147,10370.95,11768.54,9531.146,11151.8,13470.43,1080.42,8053.912,2754.19,11201.42,3222.266,299.2593,1785.898,5010.266,2938.574,3144.055,4980.577,9147.756,14436.48,5212.397,10738.49,886.4001,5026.145,329.8515,3144.055,5008.653,8637.141,776.8502,795.2473,1889.219,7721.596,6182.871,1526.831,3488.433,4600.531,7945.512,3825.792,3001.391,9946.867,17081.73,8795.641,1292.041,502.3289,15561.82,5744.684,4802.156,1022.553,11811.41,7588.903,3755.781,8583.063,9239.998,7859.746,15724.97,15623.2,3632.597,8539.735,6490.154,6780.35
BHR,2004.434,5615.473,3285.379,4788.091,426.6576,13304.57,1656.715,11285.37,12518.59,3849.087,1578.264,4012.348,4761.638,5550.617,5667.89,4003.865,3083.963,9.7937,12045.48,3497.334,3619.02,13507.03,13653.46,11828.47,11316.65,7216.537,3870.436,6262.283,4184.757,10737.03,4421.287,14382.85,6184.87,6243.439,4852.17,5100.807,5100.807,13254.83,4289.318,7731.985,13692.77,12571.64,1926.81,4069.985,4610.664,1804.659,11352.69,4481.19,11897.88,4622.148,13869.69,1947.634,1717.827,5210.13,4200.296,2279.11,4253.122,14612.18,4843.391,11407.96,5266.901,5085.171,1807.371,5864.349,7196.694,7113.083,7083.39,5108.027,2841.421,11572.97,13842.56,11530.45,13639.15,3761.631,12110.4,3634.844,7039.02,2634.919,5530.839,1056.384,994.0488,6572.002,1673.361,3883.804,12520.61,1564.695,8282.34,3042.666,3399.366,2859.271,5899.115,13148.09,11355.69,7136.002,434.559,5405.576,1686.69,6856.259,3687.708,11390.73,4421.287,3768.01,6654.576,3783.016,4598.055,4019.234,5531.472,4843.391,3004.269,5027.307,3454.322,13998.63,12625.8,3187.291,6282.581,3584.383,3395.083,5403.857,6120.75,6852.249,5213.592,4827.041,5405.576,6015.233,6520.519,5241.676,5456.245,13718.36,4778.667,4824.977,3433.796,12650.96,14689.08,857.0129,2317.703,13375.19,14353.76,7367.545,9045.835,11124.38,3812.283,6993.45,5681.554,12944.63,139.0066,2989.69,3450.924,3833.384,425.2107,2220.256,7142.911,6325.907,12402.16,7001.541,13819.65,3947.347,2748.469,3395.083,2220.256,5522.476,11293.8,3793.893,3877.791,4457.209,6209.789,3471.09,1600.791,4041.771,5676.107,5363.827,2193.571,1496.712,7039.02,15348.41,11634.97,3980.392,2587.848,14269.2,3876.847,3468.951,3195.369,13103.67,10643.58,2392.187,11461.09,12141.81,5621.641,13589.55,13773.63,1373.443,7505.584,5231.338,5338.955
BHS,12518.58,10490.61,8763.203,7282.864,12456.86,6940.775,10600.74,1834.379,15278.03,8225.953,10930.66,11852.94,7313.008,8694.696,8009.678,14444.66,8963.583,12045.48,44.4068,8548.948,8696.791,1476.303,4733.767,6343.316,2287.101,16437.76,14016.12,12406.44,10407.5,2074.812,7626.146,6558.368,12659.7,8086.131,9719.645,10474.82,10474.82,2288.925,13633.68,5706.75,1825.164,560.8621,10128.48,8024.927,7479.404,12398.33,1987.451,7731.145,1069.846,7559.671,2820.523,10256.41,11785.26,6901.421,8283.442,12146.27,8264.933,12255.05,7209.45,13044.46,9671.245,6990.248,10512.56,8454.91,6716.885,6454.799,6621.812,9450.729,9224.1,2188.659,1802.478,2883.798,1603.656,8289.547,891.7498,8441.592,17880.29,13465.89,6564.065,11389.24,11076.64,5865.814,10422.33,8174.021,793.998,10522.66,12227.93,11985.8,12503.92,11938.92,15945.58,11908.21,1745.803,12617.7,11621.35,15240.57,10371.56,7359.646,8581.16,2107.813,7626.146,15699.77,12707.56,8528.727,7465.828,8356.615,6765.866,7209.45,9133.669,14335.44,15499.8,2332.616,11800.8,8858.244,7360.747,8571.768,8658.867,11900.0,13086.66,6345.309,15382.36,12777.08,15240.57,16891.63,11479.44,8333.49,8788.082,1725.552,7320.031,7517.311,13871.77,12623.1,13319.88,12828.61,12786.85,1810.248,4138.589,15189.59,15044.25,15030.22,8373.694,12506.43,6472.578,5988.449,12183.1,9081.055,9155.123,11859.83,11857.8,11189.68,6327.6,17096.49,13750.32,7007.291,1775.008,8099.063,13164.03,8658.867,11189.68,9407.869,3181.774,8283.603,8172.657,7932.745,12959.0,14509.05,10457.15,9675.219,8587.799,15707.2,12115.1,11632.02,17880.29,11754.11,2317.926,8173.057,9462.993,11768.71,13019.7,12000.46,9056.832,7041.119,1770.893,11882.49,2144.512,1951.875,14891.31,13246.87,12746.82,12259.88,12044.29,12282.13,12653.25
BIH,4428.614,5888.789,303.8697,1380.175,3908.161,11694.93,2184.283,7935.534,15851.07,509.7472,2609.458,5368.581,1311.355,4450.022,4002.188,6800.463,416.3402,3497.334,8548.948,85.1351,1292.046,10009.97,11014.66,10003.96,8057.458,10158.08,6491.279,7675.125,4394.5,7341.015,924.4724,12454.73,7615.699,4820.295,4505.491,5363.089,5363.089,9939.706,6673.24,5102.136,10230.87,9074.468,1602.664,757.0533,1202.42,4302.767,8035.064,1377.807,8463.724,1521.609,10590.68,1909.202,3718.87,1861.879,1782.909,4348.938,1863.34,16611.78,1352.463,13089.07,4921.663,1625.285,2158.821,4639.793,5045.362,4750.451,4827.813,4564.434,790.14,8304.786,10345.24,8421.608,10145.81,290.1541,8659.145,407.2162,10354.96,5421.039,2084.593,2944.451,2532.28,3376.985,1935.885,531.7457,9048.972,2022.297,9380.609,4617.862,5348.59,4454.597,8846.778,14404.11,7994.923,8473.069,3072.489,8185.584,1844.805,5054.884,1322.53,8098.529,924.4724,7212.813,8197.313,1302.017,1131.459,1509.34,2433.354,1352.463,883.0676,7584.817,6951.247,10557.36,13729.11,322.8538,4292.104,946.8785,196.5349,6474.347,7905.494,4300.045,8163.728,6623.936,8185.584,9235.177,7395.23,3718.457,4413.227,10233.9,1375.387,1859.721,6127.979,14289.85,18148.78,4289.591,4790.143,9956.257,11383.25,9867.146,11467.85,13798.1,952.2305,8279.956,2362.739,10905.94,3635.398,616.4865,1902.116,5227.875,3342.079,3422.361,4702.106,9550.247,14704.52,4991.559,10323.71,476.5566,5360.335,196.5349,3422.361,4997.268,8256.805,488.4783,394.7473,1721.592,7920.028,6547.067,1928.302,3543.654,4515.544,8331.858,4192.99,3390.136,10354.96,17207.64,8395.56,1047.015,918.6304,15678.22,6022.585,5044.499,1166.276,11560.27,7188.323,4106.905,8179.613,8833.439,8216.021,15984.86,15834.28,3998.167,8659.077,6679.17,6986.591
BLR,3880.9,7104.678,1505.639,2286.099,3961.286,12819.34,1983.94,8442.194,15157.96,998.225,2246.74,6370.413,1601.903,5741.131,5285.822,6142.225,1282.432,3619.02,8696.791,1292.046,171.3729,10084.88,11861.14,11135.23,8655.216,9407.524,5778.131,8749.446,5564.564,7158.217,1609.652,13471.03,6480.601,6106.147,5752.091,6565.044,6565.044,10417.04,7443.45,6175.745,10486.5,9171.404,2130.692,986.366,1405.056,4902.157,8575.217,977.0479,8828.438,2668.628,11079.69,2666.144,4400.213,2762.7,641.8873,5088.191,715.4365,15341.06,1823.709,11860.05,6179.061,1873.072,1861.348,5931.631,6245.852,5915.949,6014.616,5830.222,1787.387,8885.326,10426.04,9125.049,10290.64,1217.08,8983.337,923.2194,9869.426,4876.771,2209.153,2743.775,2645.086,2965.109,2490.736,1732.921,9310.978,2528.375,8145.003,3743.355,6196.777,3612.088,8153.75,13118.28,8486.021,7292.729,3192.599,7439.534,2311.437,6307.776,2611.773,8663.007,1609.652,7005.935,9256.383,169.5256,1539.179,406.3581,3470.514,1823.709,768.2014,8316.957,6913.969,10424.03,12442.21,1392.291,5540.518,2236.243,1123.343,5316.805,8897.043,5434.137,8725.25,7571.855,7439.534,8703.475,8563.76,5009.704,5702.964,10422.15,1512.952,1216.697,5474.927,13032.84,17451.06,4248.785,4198.98,10302.39,12054.88,8932.395,10449.81,12786.62,469.7038,7096.564,3229.235,11956.53,3753.36,1054.689,686.9657,6213.2,3623.12,4285.257,5849.814,9009.899,13545.61,6217.991,10441.1,1549.646,5994.251,1123.343,4285.257,6270.079,9013.136,959.4427,1267.967,838.4113,8931.217,7011.184,2369.231,4769.266,5807.479,7673.707,3537.34,2937.212,9869.426,15917.21,8999.005,2313.671,1430.575,14388.19,6846.013,5974.743,433.5281,12702.71,7125.836,3370.359,8751.85,9355.841,7388.299,14798.88,14592.71,4520.732,9808.949,7715.236,7985.534
BLZ,13822.82,11578.9,10230.51,8757.089,13913.64,6604.474,12023.53,2865.189,13821.95,9671.175,12330.6,13113.72,8756.743,9945.657,9314.739,15478.96,10423.07,13507.03,1476.303,10009.97,10084.88,56.9965,4382.062,6447.859,3165.207,16441.66,15050.76,13257.86,11710.39,3072.831,9085.797,5964.23,13157.22,9289.005,10982.28,11646.96,11646.96,2050.216,14843.09,6955.229,953.8871,935.6088,11596.67,9462.64,8917.346,13853.38,2934.776,9133.539,2018.686,9034.651,2246.521,11732.61,13244.92,8377.725,9630.034,13574.81,9603.916,10888.17,8664.439,12189.25,10877.43,8433.086,11925.78,9680.811,7919.192,7711.701,7859.985,10698.66,10695.59,2967.594,341.2026,3525.394,387.0416,9746.067,1749.858,9886.722,17940.17,14715.29,7997.718,12808.51,12530.22,7180.888,11894.94,9645.203,1275.64,11994.43,12236.8,13148.13,13830.28,13130.43,16491.24,10826.28,2770.339,12882.87,13079.66,15920.88,11840.02,8540.287,10054.34,3000.247,9085.797,17072.61,13457.43,9915.579,8914.693,9727.402,8230.373,8664.439,10563.94,15417.12,16957.76,1122.146,10833.73,10322.06,8643.993,10048.05,10113.87,12620.17,13937.59,7667.802,16471.69,13892.99,15920.88,17492.15,12332.82,9666.354,10044.28,629.8522,8754.366,8884.304,14994.56,11552.03,11847.15,14273.4,14054.66,1364.135,3509.392,15213.29,14545.01,13937.52,9787.664,12815.38,7947.486,5807.166,13645.27,10529.46,10496.35,13143.37,13329.91,12635.5,7597.768,17550.76,12572.89,8207.063,397.0646,9565.114,14566.26,10113.87,12635.5,10596.72,3863.778,9728.023,9629.656,9294.14,13795.54,15895.82,11925.4,11042.18,9829.999,16440.78,13395.06,13000.51,17940.17,10344.69,3033.61,9649.26,10920.21,10506.64,14285.41,13324.26,10462.06,6750.011,2979.495,13141.06,2991.535,2472.849,15487.46,11915.41,11450.43,13729.43,12644.36,13339.94,13679.1
BOL,15349.95,8830.234,11056.12,9673.922,14022.32,2239.669,13105.0,3807.266,13045.96,10983.02,13560.18,10706.86,10261.03,8183.743,7987.894,17654.77,11369.6,13653.46,4733.767,11014.66,11861.14,4382.062,394.2302,2380.92,3426.065,18701.84,17451.82,9653.865,9813.231,6791.604,10302.54,1908.614,17389.85,7462.484,9042.204,9179.979,9179.979,2471.658,11864.56,6025.543,3428.308,4674.092,12094.34,10904.1,10457.82,12631.02,3616.899,10961.65,3899.494,9522.392,2136.151,11813.47,12271.49,9181.015,11755.9,12104.31,11778.04,11785.07,10038.45,14876.54,8705.134,10008.5,13125.96,7863.444,6459.584,6573.519,6584.788,8751.14,11300.38,3257.316,4247.32,2813.949,3997.513,10882.31,3927.636,11157.74,17453.36,16246.04,9750.777,13733.43,13093.28,9801.587,12179.65,10488.25,3951.059,12286.89,16543.56,15596.28,11573.9,15449.65,19108.25,13114.93,3807.26,17263.13,13413.1,19042.2,12272.51,6808.984,10216.83,3487.087,10302.54,16396.65,9654.796,11730.07,10325.08,11685.9,8586.6,10038.45,11875.94,11967.6,15625.43,5242.293,13505.01,11206.64,7372.72,10449.94,11199.75,16509.63,10249.31,6897.057,12829.35,10813.84,19042.2,18178.57,8849.453,8415.19,8284.738,3756.906,10363.28,10998.81,17037.84,13701.26,10744.57,14445.99,15724.56,3095.337,1075.675,19032.51,17367.99,15189.61,11405.5,17185.63,8686.375,1461.839,13736.9,11627.77,12518.5,10833.16,13252.01,11612.75,6562.185,18127.54,13999.36,6652.03,4074.956,10559.91,12588.52,11199.75,11612.75,8411.826,2867.824,11038.98,10781.57,11381.21,10099.08,13403.05,12342.98,9685.607,8053.351,18778.05,15191.14,14321.59,17453.36,11041.44,3107.401,10117.26,11800.52,12113.97,11640.53,11174.26,12033.3,2372.214,6400.357,15121.53,3392.413,3017.41,19228.99,12766.05,12634.18,12835.08,8698.602,10194.24,10394.75
